874.00,1080.00
875.00,1080.00
876.00,1080.00
877.00,1070.00
878.00,1070.00
879.00,1070.00
880.00,1060.00
881.00,1070.00
882.00,1080.00
883.00,1070.00
884.00,1080.00
885.00,1080.00
886.00,1080.00
887.00,1080.00
888.00,1080.00
889.00,1070.00
890.00,1080.00
891.00,1080.00
892.00,1080.00
893.00,1080.00
894.00,1080.00
895.00,1090.00
896.00,1080.00
897.00,1100.00
898.00,1090.00
899.00,1100.00
900.00,1100.00
901.00,1100.00
902.00,1100.00
903.00,1100.00
904.00,1110.00
905.00,1110.00
906.00,1110.00
907.00,1110.00
908.00,1110.00
909.00,1120.00
910.00,1110.00
911.00,1120.00
912.00,1110.00
913.00,1120.00
914.00,1120.00
915.00,1120.00
916.00,1130.00
917.00,1120.00
918.00,1130.00
919.00,1120.00
920.00,1130.00
921.00,1130.00
922.00,1140.00
923.00,1130.00
924.00,1140.00
925.00,1130.00
926.00,1140.00
927.00,1140.00
928.00,1140.00
929.00,1150.00
930.00,1140.00
931.00,1150.00
932.00,1150.00
933.00,1160.00
934.00,1150.00
935.00,1150.00
936.00,1160.00
937.00,1160.00
938.00,1010.00
